OrderID,OrderDate,Branch,Category,MenuItem,Quantity,UnitPrice,OrderValue,OrderChannel,DeliveryPartner,PrepTimeMinutes,DeliveryTimeMinutes,TotalTimeMinutes,PaymentMethod,CustomerRating,WastageQuantityKg,Weather,DayType,OptimizationPhase
ORD005422,2023-05-25,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,17.5,0,17.5,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD005423,2023-05-25,Greenwich Riverside,Mains,Grilled Salmon,2,16.0,32.0,Dine-In,N/A,18.9,0,18.9,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD005424,2023-05-25,Kingston Upon Thames,Desserts,Tiramisu,1,6.5,6.5,Delivery,Uber Eats,19.6,50.4,70.0,Card,4,0.0,Rain,Weekday,Post-Optimization
ORD005425,2023-05-25,Kingston Upon Thames,Mains,Fish & Chips,2,12.0,24.0,Delivery,Deliveroo,18.2,25.6,43.8,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD005426,2023-05-25,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Delivery,Just Eat,13.3,40.8,54.1,Card,5,0.0,Rain,Weekday,Post-Optimization
ORD005427,2023-05-25,Shoreditch East,Desserts,Chocolate Brownie,2,5.5,11.0,Delivery,In-House Rider,11.2,42.4,53.6,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD005428,2023-05-25,Camden High Street,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,15.4,0,15.4,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD005429,2023-05-25,Greenwich Riverside,Starters,Garlic Bread,1,4.5,4.5,Delivery,Uber Eats,19.6,31.2,50.8,Mobile Wallet,2,0.0,Cloudy,Weekday,Post-Optimization
ORD005430,2023-05-25,Kingston Upon Thames,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,11.2,0,11.2,Cash,3,0.0,Rain,Weekday,Post-Optimization
ORD005431,2023-05-25,Shoreditch East,Mains,Chicken Tikka Masala,2,13.5,27.0,Takeaway,N/A,16.1,0,16.1,Card,3,0.0,Clear,Weekday,Post-Optimization
ORD005432,2023-05-25,Camden High Street,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,3,0.0,Rain,Weekday,Post-Optimization
ORD005433,2023-05-25,Shoreditch East,Beverages,Coffee,1,3.0,3.0,Delivery,Uber Eats,11.2,28.8,40.0,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD005434,2023-05-25,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Delivery,In-House Rider,13.3,21.6,34.9,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD005435,2023-05-25,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,In-House Rider,12.6,20.0,32.6,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD005436,2023-05-25,Camden High Street,Mains,Margherita Pizza,2,11.0,22.0,Delivery,Deliveroo,14.0,38.4,52.4,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD005437,2023-05-25,Canary Wharf,Beverages,Fresh Juice,4,3.5,14.0,Dine-In,N/A,13.3,0,13.3,Card,3,0.0,Clear,Weekday,Post-Optimization
ORD005438,2023-05-25,Canary Wharf,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,20.3,0,20.3,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD005439,2023-05-25,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Takeaway,N/A,13.3,0,13.3,Card,3,0.0,Rain,Weekday,Post-Optimization
ORD005440,2023-05-25,Camden High Street,Beverages,Fresh Juice,4,3.5,14.0,Dine-In,N/A,14.0,0,14.0,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD005441,2023-05-25,Greenwich Riverside,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,21.0,0,21.0,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD005442,2023-05-25,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,10.5,0,10.5,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD005443,2023-05-25,Canary Wharf,Desserts,Chocolate Brownie,1,5.5,5.5,Takeaway,N/A,19.6,0,19.6,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD005444,2023-05-25,Kingston Upon Thames,Desserts,Chocolate Brownie,3,5.5,16.5,Delivery,In-House Rider,16.1,33.6,49.7,Cash,1,0.0,Cloudy,Weekday,Post-Optimization
ORD005445,2023-05-25,Kingston Upon Thames,Starters,Bruschetta,4,5.5,22.0,Delivery,Uber Eats,9.8,43.2,53.0,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD005446,2023-05-25,Kingston Upon Thames,Mains,Veg Stir Fry,2,9.5,19.0,Takeaway,N/A,14.0,0,14.0,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD005447,2023-05-25,Kingston Upon Thames,Beverages,Milkshake,4,4.0,16.0,Dine-In,N/A,14.7,0,14.7,Cash,4,0.0,Cloudy,Weekday,Post-Optimization
ORD005448,2023-05-25,Greenwich Riverside,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD005449,2023-05-25,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,14.0,0,14.0,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD005450,2023-05-25,Kingston Upon Thames,Beverages,Coffee,1,3.0,3.0,Delivery,Deliveroo,11.9,50.4,62.3,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD005451,2023-05-25,Shoreditch East,Mains,Margherita Pizza,1,11.0,11.0,Takeaway,N/A,9.8,0,9.8,Card,1,0.0,Clear,Weekday,Post-Optimization
ORD005452,2023-05-26,Shoreditch East,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,15.4,0,15.4,Card,4,0.0,Rain,Weekday,Post-Optimization
ORD005453,2023-05-26,Shoreditch East,Mains,Veg Stir Fry,2,9.5,19.0,Dine-In,N/A,14.7,0,14.7,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD005454,2023-05-26,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,10.5,0,10.5,Cash,5,0.53,Cloudy,Weekday,Post-Optimization
ORD005455,2023-05-26,Shoreditch East,Desserts,Tiramisu,1,6.5,6.5,Takeaway,N/A,11.9,0,11.9,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD005456,2023-05-26,Shoreditch East,Desserts,Chocolate Brownie,4,5.5,22.0,Takeaway,N/A,9.8,0,9.8,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD005457,2023-05-26,Kingston Upon Thames,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,16.1,0,16.1,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD005458,2023-05-26,Greenwich Riverside,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,13.3,0,13.3,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD005459,2023-05-26,Canary Wharf,Beverages,Coffee,3,3.0,9.0,Dine-In,N/A,21.0,0,21.0,Card,2,0.0,Rain,Weekday,Post-Optimization
ORD005460,2023-05-26,Shoreditch East,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,11.2,0,11.2,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD005461,2023-05-26,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Delivery,Deliveroo,21.0,41.6,62.6,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD005462,2023-05-26,Canary Wharf,Starters,Garlic Bread,1,4.5,4.5,Delivery,Deliveroo,16.1,21.6,37.7,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD005463,2023-05-26,Camden High Street,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,9.8,0,9.8,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD005464,2023-05-26,Camden High Street,Starters,Calamari,1,7.0,7.0,Delivery,Deliveroo,13.3,33.6,46.9,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD005465,2023-05-26,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,18.2,0,18.2,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD005466,2023-05-26,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,11.2,0,11.2,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD005467,2023-05-26,Shoreditch East,Starters,Calamari,2,7.0,14.0,Takeaway,N/A,19.6,0,19.6,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD005468,2023-05-26,Kingston Upon Thames,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,18.9,0,18.9,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD005469,2023-05-26,Greenwich Riverside,Mains,Beef Burger,2,10.5,21.0,Delivery,Deliveroo,14.7,20.8,35.5,Cash,4,0.0,Cloudy,Weekday,Post-Optimization
ORD005470,2023-05-26,Canary Wharf,Mains,Fish & Chips,1,12.0,12.0,Takeaway,N/A,10.5,0,10.5,Card,5,0.24,Cloudy,Weekday,Post-Optimization
ORD005471,2023-05-26,Greenwich Riverside,Starters,Calamari,3,7.0,21.0,Takeaway,N/A,9.8,0,9.8,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD005472,2023-05-26,Camden High Street,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,14.7,0,14.7,Mobile Wallet,4,0.0,Rain,Weekday,Post-Optimization
ORD005473,2023-05-26,Shoreditch East,Desserts,Ice Cream Sundae,1,5.0,5.0,Delivery,In-House Rider,19.6,43.2,62.8,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD005474,2023-05-27,Canary Wharf,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,19.6,0,19.6,Mobile Wallet,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005475,2023-05-27,Kingston Upon Thames,Starters,Garlic Bread,4,4.5,18.0,Dine-In,N/A,21.0,0,21.0,Cash,3,0.0,Clear,Weekend,Post-Optimization
ORD005476,2023-05-27,Camden High Street,Mains,Grilled Salmon,3,16.0,48.0,Dine-In,N/A,20.3,0,20.3,Card,1,0.0,Clear,Weekend,Post-Optimization
ORD005477,2023-05-27,Canary Wharf,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,10.5,0,10.5,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005478,2023-05-27,Canary Wharf,Mains,Chicken Tikka Masala,2,13.5,27.0,Delivery,Just Eat,19.6,24.0,43.6,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD005479,2023-05-27,Camden High Street,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,Just Eat,9.8,33.6,43.4,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005480,2023-05-27,Canary Wharf,Mains,Beef Burger,1,10.5,10.5,Delivery,Uber Eats,21.0,24.8,45.8,Cash,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005481,2023-05-27,Greenwich Riverside,Desserts,Tiramisu,3,6.5,19.5,Dine-In,N/A,11.9,0,11.9,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD005482,2023-05-27,Greenwich Riverside,Mains,Veg Stir Fry,2,9.5,19.0,Dine-In,N/A,16.1,0,16.1,Card,5,0.0,Rain,Weekend,Post-Optimization
ORD005483,2023-05-27,Camden High Street,Starters,Garlic Bread,1,4.5,4.5,Takeaway,N/A,16.8,0,16.8,Cash,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005484,2023-05-27,Kingston Upon Thames,Beverages,Milkshake,1,4.0,4.0,Delivery,Deliveroo,11.2,32.0,43.2,Cash,3,0.0,Clear,Weekend,Post-Optimization
ORD005485,2023-05-27,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,12.6,0,12.6,Cash,3,0.0,Cloudy,Weekend,Post-Optimization
ORD005486,2023-05-27,Camden High Street,Mains,Fish & Chips,2,12.0,24.0,Delivery,In-House Rider,18.9,45.6,64.5,Cash,5,0.56,Rain,Weekend,Post-Optimization
ORD005487,2023-05-27,Canary Wharf,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,21.0,0,21.0,Cash,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005488,2023-05-27,Canary Wharf,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,17.5,0,17.5,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD005489,2023-05-27,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Delivery,Just Eat,14.0,37.6,51.6,Mobile Wallet,5,0.0,Rain,Weekend,Post-Optimization
ORD005490,2023-05-27,Greenwich Riverside,Starters,Soup of the Day,2,5.0,10.0,Delivery,In-House Rider,15.4,33.6,49.0,Cash,4,0.0,Rain,Weekend,Post-Optimization
ORD005491,2023-05-27,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Delivery,Deliveroo,11.9,24.8,36.7,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD005492,2023-05-27,Greenwich Riverside,Desserts,Cheesecake,1,6.0,6.0,Takeaway,N/A,14.7,0,14.7,Mobile Wallet,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005493,2023-05-27,Shoreditch East,Starters,Bruschetta,2,5.5,11.0,Dine-In,N/A,9.8,0,9.8,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005494,2023-05-27,Canary Wharf,Mains,Veg Stir Fry,1,9.5,9.5,Takeaway,N/A,21.0,0,21.0,Mobile Wallet,3,0.0,Rain,Weekend,Post-Optimization
ORD005495,2023-05-27,Canary Wharf,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,19.6,0,19.6,Mobile Wallet,2,0.0,Cloudy,Weekend,Post-Optimization
ORD005496,2023-05-27,Camden High Street,Starters,Soup of the Day,3,5.0,15.0,Takeaway,N/A,19.6,0,19.6,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD005497,2023-05-27,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,19.6,0,19.6,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD005498,2023-05-27,Kingston Upon Thames,Desserts,Tiramisu,2,6.5,13.0,Delivery,In-House Rider,19.6,28.0,47.6,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD005499,2023-05-27,Canary Wharf,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,13.3,0,13.3,Card,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005500,2023-05-27,Greenwich Riverside,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,21.0,0,21.0,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD005501,2023-05-27,Canary Wharf,Starters,Soup of the Day,2,5.0,10.0,Dine-In,N/A,19.6,0,19.6,Mobile Wallet,5,0.0,Clear,Weekend,Post-Optimization
ORD005502,2023-05-27,Canary Wharf,Beverages,Milkshake,3,4.0,12.0,Delivery,Just Eat,10.5,36.8,47.3,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD005503,2023-05-27,Camden High Street,Desserts,Chocolate Brownie,4,5.5,22.0,Dine-In,N/A,14.7,0,14.7,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD005504,2023-05-27,Camden High Street,Starters,Bruschetta,2,5.5,11.0,Dine-In,N/A,11.9,0,11.9,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD005505,2023-05-27,Canary Wharf,Desserts,Chocolate Brownie,4,5.5,22.0,Takeaway,N/A,15.4,0,15.4,Mobile Wallet,5,0.0,Rain,Weekend,Post-Optimization
ORD005506,2023-05-27,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,11.9,0,11.9,Cash,5,0.0,Clear,Weekend,Post-Optimization
ORD005507,2023-05-27,Kingston Upon Thames,Beverages,Fresh Juice,2,3.5,7.0,Delivery,Just Eat,20.3,24.0,44.3,Cash,4,0.0,Rain,Weekend,Post-Optimization
ORD005508,2023-05-27,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,14.7,0,14.7,Mobile Wallet,2,0.0,Cloudy,Weekend,Post-Optimization
ORD005509,2023-05-27,Canary Wharf,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,14.7,0,14.7,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005510,2023-05-27,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,12.6,0,12.6,Mobile Wallet,1,0.0,Clear,Weekend,Post-Optimization
ORD005511,2023-05-27,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Delivery,Just Eat,15.4,28.8,44.2,Mobile Wallet,2,0.0,Clear,Weekend,Post-Optimization
ORD005512,2023-05-27,Canary Wharf,Starters,Garlic Bread,3,4.5,13.5,Dine-In,N/A,21.0,0,21.0,Card,4,0.0,Rain,Weekend,Post-Optimization
ORD005513,2023-05-27,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Dine-In,N/A,13.3,0,13.3,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD005514,2023-05-27,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,14.0,0,14.0,Mobile Wallet,4,0.7,Clear,Weekend,Post-Optimization
ORD005515,2023-05-27,Kingston Upon Thames,Beverages,Fresh Juice,2,3.5,7.0,Delivery,Uber Eats,18.2,47.2,65.4,Card,2,0.33,Rain,Weekend,Post-Optimization
ORD005516,2023-05-27,Greenwich Riverside,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,9.8,0,9.8,Card,3,0.0,Clear,Weekend,Post-Optimization
ORD005517,2023-05-27,Camden High Street,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,20.3,0,20.3,Card,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005518,2023-05-27,Greenwich Riverside,Beverages,Fresh Juice,2,3.5,7.0,Delivery,Just Eat,21.0,43.2,64.2,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005519,2023-05-27,Camden High Street,Mains,Veg Stir Fry,4,9.5,38.0,Takeaway,N/A,18.2,0,18.2,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD005520,2023-05-27,Shoreditch East,Starters,Garlic Bread,2,4.5,9.0,Dine-In,N/A,15.4,0,15.4,Mobile Wallet,4,1.12,Clear,Weekend,Post-Optimization
ORD005521,2023-05-27,Camden High Street,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,5,0.0,Rain,Weekend,Post-Optimization
ORD005522,2023-05-27,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,17.5,0,17.5,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005523,2023-05-27,Shoreditch East,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,14.7,0,14.7,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005524,2023-05-27,Camden High Street,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,21.0,0,21.0,Mobile Wallet,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005525,2023-05-27,Canary Wharf,Mains,Beef Burger,2,10.5,21.0,Dine-In,N/A,17.5,0,17.5,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005526,2023-05-27,Shoreditch East,Mains,Grilled Salmon,4,16.0,64.0,Dine-In,N/A,19.6,0,19.6,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005527,2023-05-28,Camden High Street,Beverages,Coffee,1,3.0,3.0,Takeaway,N/A,18.2,0,18.2,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005528,2023-05-28,Camden High Street,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,15.4,0,15.4,Card,4,0.0,Rain,Weekend,Post-Optimization
ORD005529,2023-05-28,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,11.9,0,11.9,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD005530,2023-05-28,Canary Wharf,Mains,Veg Stir Fry,4,9.5,38.0,Takeaway,N/A,19.6,0,19.6,Card,1,0.0,Clear,Weekend,Post-Optimization
ORD005531,2023-05-28,Greenwich Riverside,Mains,Fish & Chips,4,12.0,48.0,Dine-In,N/A,14.0,0,14.0,Mobile Wallet,3,0.0,Clear,Weekend,Post-Optimization
ORD005532,2023-05-28,Camden High Street,Beverages,Soft Drink,2,2.5,5.0,Dine-In,N/A,19.6,0,19.6,Cash,3,0.0,Cloudy,Weekend,Post-Optimization
ORD005533,2023-05-28,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Delivery,In-House Rider,16.1,28.0,44.1,Cash,4,0.0,Clear,Weekend,Post-Optimization
ORD005534,2023-05-28,Canary Wharf,Starters,Calamari,2,7.0,14.0,Delivery,Just Eat,20.3,27.2,47.5,Cash,5,0.76,Clear,Weekend,Post-Optimization
ORD005535,2023-05-28,Greenwich Riverside,Desserts,Tiramisu,4,6.5,26.0,Delivery,In-House Rider,15.4,35.2,50.6,Cash,5,0.0,Rain,Weekend,Post-Optimization
ORD005536,2023-05-28,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,17.5,0,17.5,Card,5,0.0,Rain,Weekend,Post-Optimization
ORD005537,2023-05-28,Kingston Upon Thames,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,11.9,0,11.9,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD005538,2023-05-28,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Takeaway,N/A,16.8,0,16.8,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD005539,2023-05-28,Canary Wharf,Starters,Bruschetta,3,5.5,16.5,Takeaway,N/A,16.8,0,16.8,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005540,2023-05-28,Greenwich Riverside,Beverages,Soft Drink,2,2.5,5.0,Dine-In,N/A,16.8,0,16.8,Cash,5,0.4,Clear,Weekend,Post-Optimization
ORD005541,2023-05-28,Shoreditch East,Desserts,Ice Cream Sundae,4,5.0,20.0,Dine-In,N/A,10.5,0,10.5,Mobile Wallet,5,0.0,Rain,Weekend,Post-Optimization
ORD005542,2023-05-28,Shoreditch East,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,13.3,0,13.3,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005543,2023-05-28,Camden High Street,Mains,Beef Burger,3,10.5,31.5,Dine-In,N/A,10.5,0,10.5,Card,5,0.0,Clear,Weekend,Post-Optimization
ORD005544,2023-05-28,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,12.6,0,12.6,Cash,4,0.75,Clear,Weekend,Post-Optimization
ORD005545,2023-05-28,Greenwich Riverside,Starters,Calamari,3,7.0,21.0,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005546,2023-05-28,Camden High Street,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,15.4,0,15.4,Mobile Wallet,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005547,2023-05-28,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Dine-In,N/A,13.3,0,13.3,Card,5,0.97,Clear,Weekend,Post-Optimization
ORD005548,2023-05-28,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Delivery,Just Eat,14.0,25.6,39.6,Cash,2,1.11,Clear,Weekend,Post-Optimization
ORD005549,2023-05-28,Camden High Street,Mains,Chicken Tikka Masala,4,13.5,54.0,Dine-In,N/A,20.3,0,20.3,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD005550,2023-05-28,Greenwich Riverside,Mains,Grilled Salmon,1,16.0,16.0,Delivery,In-House Rider,21.0,46.4,67.4,Cash,3,0.0,Clear,Weekend,Post-Optimization
ORD005551,2023-05-28,Shoreditch East,Mains,Veg Stir Fry,1,9.5,9.5,Takeaway,N/A,20.3,0,20.3,Card,5,0.0,Cloudy,Weekend,Post-Optimization
ORD005552,2023-05-28,Canary Wharf,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,14.7,0,14.7,Mobile Wallet,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005553,2023-05-28,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Delivery,Uber Eats,16.1,28.8,44.9,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD005554,2023-05-28,Kingston Upon Thames,Desserts,Chocolate Brownie,1,5.5,5.5,Delivery,Deliveroo,11.2,36.8,48.0,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD005555,2023-05-28,Shoreditch East,Beverages,Coffee,4,3.0,12.0,Delivery,In-House Rider,12.6,41.6,54.2,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005556,2023-05-28,Camden High Street,Mains,Grilled Salmon,1,16.0,16.0,Takeaway,N/A,17.5,0,17.5,Mobile Wallet,3,1.12,Clear,Weekend,Post-Optimization
ORD005557,2023-05-28,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,21.0,0,21.0,Mobile Wallet,4,0.0,Rain,Weekend,Post-Optimization
ORD005558,2023-05-28,Canary Wharf,Mains,Grilled Salmon,4,16.0,64.0,Delivery,In-House Rider,16.8,42.4,59.2,Mobile Wallet,4,0.0,Clear,Weekend,Post-Optimization
ORD005559,2023-05-28,Shoreditch East,Beverages,Fresh Juice,2,3.5,7.0,Delivery,Uber Eats,11.2,29.6,40.8,Cash,2,0.0,Clear,Weekend,Post-Optimization
ORD005560,2023-05-28,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Dine-In,N/A,13.3,0,13.3,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005561,2023-05-28,Camden High Street,Desserts,Tiramisu,2,6.5,13.0,Delivery,Uber Eats,21.0,47.2,68.2,Mobile Wallet,5,0.0,Clear,Weekend,Post-Optimization
ORD005562,2023-05-28,Greenwich Riverside,Desserts,Tiramisu,1,6.5,6.5,Takeaway,N/A,20.3,0,20.3,Card,4,0.0,Clear,Weekend,Post-Optimization
ORD005563,2023-05-28,Camden High Street,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,13.3,0,13.3,Card,5,0.0,Rain,Weekend,Post-Optimization
ORD005564,2023-05-28,Greenwich Riverside,Desserts,Chocolate Brownie,2,5.5,11.0,Delivery,Deliveroo,20.3,45.6,65.9,Mobile Wallet,3,0.0,Rain,Weekend,Post-Optimization
ORD005565,2023-05-28,Canary Wharf,Desserts,Ice Cream Sundae,1,5.0,5.0,Takeaway,N/A,18.9,0,18.9,Mobile Wallet,5,0.0,Rain,Weekend,Post-Optimization
ORD005566,2023-05-28,Camden High Street,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,20.3,0,20.3,Mobile Wallet,5,0.08,Clear,Weekend,Post-Optimization
ORD005567,2023-05-28,Shoreditch East,Desserts,Tiramisu,3,6.5,19.5,Delivery,Uber Eats,14.0,34.4,48.4,Card,4,0.0,Cloudy,Weekend,Post-Optimization
ORD005568,2023-05-28,Kingston Upon Thames,Starters,Soup of the Day,1,5.0,5.0,Takeaway,N/A,14.0,0,14.0,Cash,5,0.0,Cloudy,Weekend,Post-Optimization
